Object ID,Circularity Factor ,Total Intensity GFP,Mean Intensity GFP,Total Intensity mCherry,Mean Intensity mCherry,Total Intensity Brightfield,Mean Intensity Brightfield,Area ,Well ,Center X ,Center Y ,Parent Object ID (Well),Parent Trace ID,R01
2556,1.061964,10616256,6723.4048,3135968,1986.0469,103454530,65519.016,1579,16,525.5,2005.5,15,-1,1
2557,1.1003843,1130832,7439.6841,315200.03,2073.6843,9961320,65535,152,16,960.5,1992,15,-1,1
2558,1.0338596,2455616,3632.5681,1292208,1911.5503,44169800,65339.941,676,16,263.5,2001,15,-1,1
2559,1.044856,8980896,6373.9502,2836464,2013.1044,89636816,63617.328,1409,16,1007,2009,15,-1,1
2560,1.1207533,1947760,6536.1074,587632,1971.9194,19521082,65506.984,298,16,1619,1998,15,-1,1
2561,1.0412748,2657072,3137.0391,1592224,1879.8395,55446360,65462.055,847,16,141.5,2005,15,-1,1
2562,1.0542313,2924704,4000.9631,1373552,1879.0042,47880844,65500.473,731,16,1801.5,2004.5,15,-1,1
2563,1.0448619,11983856,7112.0806,3534928,2097.8801,110356200,65493.293,1685,16,852.5,2014,15,-1,1
2564,1.0813518,9073392,8339.5146,2172544,1996.8235,71302080,65535,1088,16,1179,2007.5,15,-1,1
2565,1.0707191,2801584,7847.5742,966768,2708.0337,23395996,65535,357,16,929.5,2004,15,-1,1
2566,1.0390547,7577280,5272.9854,2812848,1957.4447,94155712,65522.418,1437,16,175.5,2018.5,15,-1,1
2567,1.0488866,2135264,2420.9343,1638576,1857.7959,57750484,65476.738,882,16,1861.5,2014.5,15,-1,1
2568,1.0646759,7453936,5948.8716,2377664,1897.577,81957640,65409.129,1253,16,91,2019,15,-1,1
2569,1.0511689,6823232,6311.9629,2152112,1990.8529,70838656,65530.668,1081,16,353.5,2018.5,15,-1,1
2570,1.0484415,13619008,6004.8535,4495568,1982.1729,148595140,65518.137,2268,16,739,2023,15,-1,0
2571,1.0672724,722176,2314.6667,587312,1882.4103,20442730,65521.57,312,16,498.5,2018,15,-1,1
2572,1.046926,4300608,7132.02,1318032,2185.791,39517604,65535,603,16,1776,2029.5,15,-1,1
2573,1.2145897,3898640,8105.2808,931600,1936.7983,31522336,65535,481,16,1459.5,2030,15,-1,1
2574,1.2254553,2229168,6442.6821,703232,2032.4624,22675110,65535,346,16,1498,2031,15,-1,1
2575,1.0871065,579056,2010.6111,526256,1827.2778,18874080,65535,288,16,1822,2030,15,-1,1
2576,1.1305285,4982720,5903.6968,1767135.9,2093.7629,55311540,65535,844,25,547,20.5,24,-1,1
2577,1.0277081,9336880,8883.8057,2275472,2165.0542,68877288,65535,1051,25,1545.5,21,24,-1,1
2578,1.0343141,2462816,3227.8059,1462096,1916.2463,50003204,65535,763,25,1098,19,24,-1,1
2579,1.0160014,13307488,7455.1753,3939088,2206.772,116979980,65535,1785,25,1905,28.5,24,-1,1
2580,1.062257,10487904,7139.4854,3204848,2181.6528,96270912,65535,1469,25,1058,25.5,24,-1,1
2581,1.0771862,6938960,8182.7358,1708896,2015.2075,55573680,65535,848,25,1504,19,24,-1,1
2582,1.0887142,12200375,9524.1025,3032832,2367.5503,83950336,65535,1281,25,1673.5,26,24,-1,1
2583,1.0425749,4482512,7495.8394,1264832,2115.1038,39189928,65535,598,25,270,21.5,24,-1,1
2584,1.0778855,6938448,6262.1372,2266240,2045.343,72612784,65535,1108,25,1357.5,29.5,24,-1,1
2585,1.0811469,5533296,9934.1045,1168448,2097.7522,36502996,65535,557,25,1130.5,23.5,24,-1,1
2586,1.0881714,1408032,5333.4546,629376,2384,17301240,65535,264,25,24.5,21,24,-1,1
2587,1.057427,4591344,7795.1509,1219312,2070.1392,38600116,65535,589,25,142,23.5,24,-1,1
2588,1.0534441,7605743.5,6864.3896,2235056,2017.1986,72612784,65535,1108,25,230,28,24,-1,1
2589,1.0940659,3952288,10887.846,769280.06,2119.2288,23789204,65535,363,25,1708.5,22,24,-1,1
2590,1.019797,15066861,9608.9678,3564928,2273.551,102758880,65535,1568,25,1797,33.5,24,-1,1
2591,1.087368,4695248,7998.7187,1286896,2192.3271,38469044,65535,587,25,511,28,24,-1,1
2592,1.0397272,6881112,8666.3877,1811935.9,2282.0352,52034792,65535,794,25,1233.5,30,24,-1,1
2593,1.0819786,2603376,16795.975,473200,3052.9033,10157925,65535,155,25,913.5,23,24,-1,1
2594,1.0572257,15357504,7875.6431,4621648,2370.0759,127644640,65458.789,1950,25,951.5,43,24,-1,0
2595,1.2253941,1916320.1,6102.9302,607648,1935.1847,20577990,65535,314,25,1582.5,29.5,24,-1,1
2596,1.1019107,9916608,8075.4136,2564080,2088.0129,80476976,65535,1228,25,1617.5,37.5,24,-1,1
2597,1.0331416,8091247.5,8607.71,2046624,2177.2595,61602900,65535,940,25,1862,35.5,24,-1,1
2598,1.0341478,2107632,2576.5671,1558576,1905.3496,53607632,65535,818,25,476,36.5,24,-1,1
2599,1.0808349,10187088,10611.55,2243968,2337.4666,62913600,65535,960,25,870,38,24,-1,1
2600,1.081056,7134064,9205.2441,1774240.1,2289.342,50789624,65535,775,25,1164,36,24,-1,1
2601,1.033915,3040240,2940.2708,1964272,1899.6827,67763192,65535,1034,25,1426.5,38.5,24,-1,1
2602,1.0487421,10033200,9154.3799,2450320,2235.6934,71826360,65535,1096,25,316,40,24,-1,1
2603,1.0299502,5585392,11960.154,1092576,2339.5632,30604844,65535,467,25,1019,36,24,-1,1
2604,1.0967461,5007888,6220.979,1595744,1982.2906,52755676,65535,805,25,181.5,38,24,-1,1
2605,1.0977366,882096,2037.1732,815760,1883.9723,28376656,65535,433,25,689,37.5,24,-1,1
2606,1.1846511,2785504,9442.3867,690288,2339.9592,19332824,65535,295,25,1477,36,24,-1,1
2607,1.0862478,2768272,5460.1025,1099776,2169.1833,33226244,65535,507,25,726.5,41,24,-1,1
2608,1.0281814,1401760,3282.8103,846496,1982.4263,27983444,65535,427,25,616,38.5,24,-1,1
2609,1.0878457,14433008,7882.582,4231312,2310.9294,119994580,65535,1831,25,652,53.5,24,-1,0
2610,1.0439744,5888592,10187.875,1281440,2217.0242,37879232,65535,578,25,1756,43,24,-1,1
2611,1.0840474,3915568,8073.3359,1096272,2260.3547,31784476,65535,485,25,95,44,24,-1,1
2612,1.0454544,2002016,7253.6812,568240,2058.8406,18087660,65535,276,25,351.5,40,24,-1,1
2613,1.037298,7272564,7443.7705,2008895.9,2056.1882,64027696,65535,977,25,1286,50,24,-1,1
2614,1.1299258,570896,2046.2222,522400,1872.4015,18284264,65535,279,25,1397,43.5,24,-1,1
2615,1.0499147,9600736,7863.0107,2680032,2194.9485,80018232,65535,1221,25,904,55.5,24,-1,1
2616,1.0262982,8012269.5,8541.8652,2164208,2307.2581,61471832,65535,938,25,1203,53.5,24,-1,1
2617,1.0333057,7744919,8248.0498,2028304,2160.0681,61537364,65535,939,25,1098,53.5,24,-1,1
2618,1.0200414,15734460,9153.2637,3963408,2305.6475,112654660,65535,1719,25,1717.5,61,24,-1,1
2619,1.050011,6489488,7242.7319,1816112,2026.9108,58719360,65535,896,25,776,55,24,-1,1
2620,1.0191513,10183584,9782.501,2209904,2122.8665,68221936,65535,1041,25,2006.5,56.5,24,-1,1
2621,1.0301298,7727552,7175.0713,2215264,2056.884,70581192,65535,1077,25,147,58.5,24,-1,1
2622,1.0947225,3102608,3993.0605,1514960,1949.7555,50920696,65535,777,25,375.5,56,24,-1,1
2623,1.0908683,3781360,7877.8335,1012464,2109.3,31456800,65535,480,25,1581,54,24,-1,1
2624,1.0580014,2718880,3998.353,1349680,1984.8235,44563800,65535,680,25,1375.5,57,24,-1,1
2625,1.061949,4640736,5427.7612,1719488,2011.097,56032424,65535,855,25,212,60,24,-1,1
2626,1.0184504,10230288,7948.9419,2670272,2074.8035,84343544,65535,1287,25,1937,64,24,-1,1
2627,1.0745635,6116016,7431.3682,1754879.9,2132.2964,53935304,65535,823,25,407,65,24,-1,1
2628,1.0721963,12164957,8925.1338,3104944,2278.022,89324208,65535,1363,25,1495,69,24,-1,1
2629,1.0292073,8462192,8705.959,2117264,2178.2551,63700020,65535,972,25,546.5,67.5,24,-1,1
2630,1.5824627,3580640,9677.4053,874000,2362.1621,24247950,65535,370,25,1133,63.5,24,-1,0
2631,1.0289187,8050928,7299.1187,2413376,2188.011,72285104,65535,1103,25,1247,68,24,-1,1
2632,1.0341876,3236496,2879.4448,2130240,1895.2313,73511720,65401.887,1124,25,1669,68,24,-1,1
2633,1.0787151,2344064,8462.3252,588144,2123.2634,18153196,65535,277,25,579.5,61,24,-1,1
2634,1.094081,3765184,8838.46,939967.94,2206.4976,27917910,65535,426,25,847.5,63,24,-1,1
2635,1.076802,6458173,8322.3877,1697248,2187.1753,50855160,65535,776,25,1627.5,68.5,24,-1,1
2636,1.065797,5940564,13084.942,1146416,2525.1453,29752890,65535,454,25,749.5,65.5,24,-1,1
2637,1.0411858,10731072,8026.2319,2888303.8,2160.2871,87620296,65535,1337,25,443,77,24,-1,1
2638,1.1783317,1739728,7836.6128,467552,2106.0901,14548770,65535,222,25,701,64,24,-1,1
2639,1.1509554,10200144,6331.5605,3301184,2049.1521,105576890,65535,1611,25,262,78,24,-1,0
2640,1.0831956,10389629,9540.5225,2564352,2354.7769,71367616,65535,1089,25,1014.5,75.5,24,-1,1
2641,1.0478299,8070656,6572.1953,2820912,2297.1597,80461032,65522.016,1228,25,348,78.5,24,-1,1
2642,1.0347034,14087248,7469.3784,4866544,2580.3521,123599010,65535,1886,25,1347,85,24,-1,1
2643,1.1208202,4348352,9271.5391,1243984,2652.418,30735916,65535,469,25,1562,71,24,-1,1
2644,1.0310381,9167936,9113.2568,2373728,2359.5706,65928208,65535,1006,25,1767.5,78,24,-1,1
2645,1.0449552,7750000,7836.1982,2140048,2163.8503,64814116,65535,989,25,815.5,78.5,24,-1,1
2646,1.0528785,6972496,6621.5537,2088768,1983.6354,69008352,65535,1053,25,80,80.5,24,-1,1
2647,1.0667827,8576557,8383.7314,2349760,2296.9307,67042304,65535,1023,25,1437,79.5,24,-1,1
2648,1.0764813,7394495.5,8431.5801,1785360,2035.7583,57474196,65535,877,25,1395,81.5,24,-1,1
2649,1.0440729,8084432.5,8711.6729,1974688,2127.8965,60816480,65535,928,25,1976.5,81.5,24,-1,1
2650,1.0280853,7163007.5,10189.2,1629088,2317.3372,46071104,65535,703,25,479.5,81.5,24,-1,1
2651,1.0289968,8500656,7072.0933,2457040,2044.1265,78773072,65535,1202,25,121,91,24,-1,1
2652,1.1014722,6773519,8650.7266,1823967.9,2329.4609,51313904,65535,783,25,1532,87.5,24,-1,1
2653,1.1077957,7160352,9359.9375,1856304.1,2426.5413,50134276,65535,765,25,868,88,24,-1,1
2654,1.0441102,9383376,7296.5601,2945871.8,2290.7246,84278008,65535,1286,25,1597.5,93,24,-1,1
2655,1.028772,3387072,3884.2568,1728800,1982.5688,57146520,65535,872,25,1115.5,91,24,-1,1
2656,1.0646156,10651735,8645.8887,3082976,2502.4155,80739120,65535,1232,25,1292,95.5,24,-1,1
2657,1.0432514,7027296,6737.5801,2074528,1989.001,68353008,65535,1043,25,1834,92,24,-1,1
2658,1.0635605,2851264,6378.6665,1046208,2340.51,29294144,65535,447,25,921.5,88,24,-1,1
2659,1.0239001,13453472,8055.9712,4022736,2408.824,109443450,65535,1670,25,1208.5,99,24,-1,1
2660,1.0960583,10813473,8461.2461,2759935.8,2159.5742,83753728,65535,1278,25,387.5,101.5,24,-1,1
2661,1.121885,2466304,3288.4053,1497504,1996.672,49151248,65535,750,25,638.5,93,24,-1,1
2662,1.0148046,10990384,6058.646,4309344,2375.603,118869920,65529.172,1814,25,513.5,104,24,-1,1
2663,1.0378669,9977776,7309.7261,3196656,2341.8726,89455272,65535,1365,25,594.5,98.5,24,-1,1
2664,1.1101528,1644192,6397.6343,557056,2167.533,16842496,65535,257,25,1047,88.5,24,-1,1
2665,1.1672281,946320.06,6105.2905,316080,2039.2258,10157925,65535,155,25,45.5,88.5,24,-1,1
2666,1.0954815,2590656,9186.7236,627472,2225.0781,18480870,65535,282,25,1471.5,93.5,24,-1,1
2667,1.0363158,15120048,8489.6396,3990704,2240.7097,116717830,65535,1781,25,674,108.5,24,-1,1
2668,1.1118251,8273911,8954.4492,1992960,2156.8831,60554340,65535,924,25,1683.5,100.5,24,-1,1
2669,1.0386787,4545920,9797.2412,982704,2117.8965,30408240,65535,464,25,1798.5,96.5,24,-1,1
2670,1.0591142,5186688,5750.2085,1872576,2076.0266,59109256,65531.328,902,25,1640,102,24,-1,1
2671,1.0521835,13403420,7542.7236,4383792,2466.9624,116455700,65535,1777,25,1153.5,110,24,-1,1
2672,1.0982647,3060176,6071.7778,1083312,2149.4285,33029640,65535,504,25,1420,101.5,24,-1,1
2673,1.0576782,9605184,8545.5371,2287968,2035.5587,73661344,65535,1124,25,1723,109,24,-1,1
2674,1.0858838,4759104,9064.96,1213248,2310.9485,34405876,65535,525,25,1252.5,103,24,-1,1
2675,1.0386349,5901310,10575.824,1300816,2331.2114,36568528,65535,558,25,552.5,106,24,-1,1
2676,1.0918046,1078304,2898.6667,696448,1872.172,24379020,65535,372,25,61.5,105,24,-1,1
2677,1.072056,7679264,11343.078,1468976,2169.8315,44367196,65535,677,25,1999,111,24,-1,1
2678,1.0398449,7245009,12960.66,1326928,2373.7532,36634064,65535,559,25,766,111,24,-1,1
2679,1.0140028,6345488,5696.1294,2214224,1987.6338,72985784,65516.863,1114,25,295,118,24,-1,1
2680,1.1412556,7566960,12507.372,1509648,2495.2859,39648676,65535,605,25,1507.5,115,24,-1,1
2681,1.0679058,1285600,2097.2268,1130752,1844.6199,40172956,65535,613,25,88.5,114.5,24,-1,1
2682,1.1702876,4144016,6067.3735,1518624,2223.4612,44760404,65535,683,25,18.5,117.5,24,-1,1
2683,1.0990977,2433472,11266.074,440528,2039.4814,14155560,65535,216,25,718,112,24,-1,1
2684,1.0478157,7312160,11112.705,1459968,2218.7964,43122032,65535,658,25,1567.5,119,24,-1,1
2685,1.0420092,11368560,7213.5532,3266303.8,2072.5278,103283160,65535,1576,25,154,128.5,24,-1,1
2686,1.0306687,4694000,5809.4058,1785455.9,2209.7227,52952280,65535,808,25,923,123,24,-1,1
2687,1.0597039,8452880,10135.348,1832879.9,2197.6978,54656192,65535,834,25,414,125,24,-1,1
2688,1.0400378,2272288,3664.9807,1229680,1983.3549,40631700,65535,620,25,860.5,120.5,24,-1,1
2689,1.0234903,6878672,6538.6616,2260656,2148.9126,68889088,65483.922,1052,25,1319.5,127,24,-1,1
2690,1.050101,9032346,9701.7676,2164896,2325.3447,61013084,65535,931,25,1430.5,124,24,-1,1
2691,1.247651,8128016,7263.6426,2283616,2040.765,73333664,65535,1119,25,1848.5,127.5,24,-1,0
2692,1.1485476,4970032,11478.134,1042352.1,2407.2795,28376656,65535,433,25,891,122.5,24,-1,1
2693,1.0989066,7687664,7356.6162,2441040,2335.9233,68484072,65535,1045,25,247.5,126.5,24,-1,1
2694,1.0714582,7510447.5,8804.7451,1802848,2113.5381,55901356,65535,853,25,1363.5,128.5,24,-1,1
2695,1.0630911,3357952,9594.1484,751392,2146.8342,22937250,65535,350,25,1946,121.5,24,-1,1
2696,1.1087017,4239888,8153.6309,1325344,2548.7385,34078200,65535,520,25,997.5,129,24,-1,1
2697,1.0320112,12175888,7066.6792,4125920,2394.614,112916810,65535,1723,25,1472,139,24,-1,1
2698,1.1134406,3358688,11662.111,651248,2261.2778,18874080,65535,288,25,350,127.5,24,-1,1
2699,1.0217778,13387952,7299.8647,4469888,2437.2344,120191190,65535,1834,25,1613,139.5,24,-1,1
2700,1.0334054,5997808,9505.2422,1351808,2142.3264,41352584,65535,631,25,1657,131.5,24,-1,1
2701,1.0479752,3544224,4802.4717,1471136,1993.4092,48364832,65535,738,25,1808,137.5,24,-1,1
2702,1.0194357,8656432,6455.2065,2835824,2114.7085,87882432,65535,1341,25,706.5,144.5,24,-1,1
2703,1.0727169,12144528,9015.9824,2842176,2110.0044,88275648,65535,1347,25,1894.5,143,24,-1,1
2704,1.0619715,3298528,3731.3665,1746720,1975.9276,57932940,65535,884,25,559,139.5,24,-1,1
2705,1.0499529,5728128,5705.3066,1928976,1921.2909,65797140,65535,1004,25,51.5,141.5,24,-1,1
2706,1.0547881,3661408,4054.7153,1759328,1948.3145,59173948,65530.395,903,25,112,141,24,-1,1
2707,1.1939096,1072320,8248.6152,276288,2125.2922,8519550,65535,130,25,787.5,133.5,24,-1,0
2708,1.0587053,3359952,5333.2573,1356976,2153.9302,41287048,65535,630,25,821,140,24,-1,1
2709,1.4876799,1129504,9995.6104,235552,2084.531,7405455,65535,113,25,1688,135,24,-1,0
2710,1.0282296,15741711,8211.6387,4244576,2214.1763,125470760,65451.621,1917,25,319,155,24,-1,1
2711,1.0571772,3571856.2,9229.6025,794304,2052.4651,25362044,65535,387,25,2017,141.5,24,-1,1
2712,1.1597028,1136384,9091.0723,316400,2531.2,8191875,65535,125,25,947.5,140,24,-1,0
2713,1.0711617,4543536,9216.0977,1171472,2376.2109,32308756,65535,493,25,219,148.5,24,-1,1
2714,1.038082,3799776,10554.934,803024.06,2230.6223,23592600,65535,360,25,674,147,24,-1,1
2715,1.0437535,10426512,8798.7441,2863168,2416.1755,77658976,65535,1185,25,851,158,24,-1,1
2716,1.0237197,13762929,10402.818,3140496,2373.7688,86702808,65535,1323,25,1777,159,24,-1,1
2717,1.0179112,3585760,4736.8032,1462704,1932.2378,49609996,65535,757,25,16.5,154.5,24,-1,1
2718,1.0285033,3762496,4246.6094,1749680,1974.8081,58064008,65535,886,25,273,155.5,24,-1,1
2719,1.092655,4942592,6296.2954,1556448,1982.7363,51434272,65521.367,785,25,1739,157.5,24,-1,1
2720,1.0626588,8520720,9682.6367,2117632,2406.3999,57670800,65535,880,25,1124,157.5,24,-1,1
2721,1.0344595,3422480.2,8820.8252,863152.06,2224.6187,25427580,65535,388,25,1996,151,24,-1,1
2722,1.1530286,5391856,10097.108,1152688,2158.5918,34995688,65535,534,25,1390,155.5,24,-1,1
2723,1.1833068,1349232,6613.8823,468016,2294.196,13369140,65535,204,25,1407.5,154,24,-1,1
2724,1.0254659,2124960,4941.7676,1104720,2569.1162,28180050,65535,430,25,981.5,154.5,24,-1,1
2725,1.0376761,12400736,9502.4795,2946591.8,2257.9248,85523176,65535,1305,25,1219,163.5,24,-1,1
2726,1.1358353,3500940,13261.137,666400,2524.2424,17301240,65535,264,25,513.5,155.5,24,-1,1
2727,1.137826,4062960,11477.288,1029600,2908.4746,23199390,65535,354,25,900,158.5,24,-1,1
2728,1.0268122,4049872,2988.8354,2671904,1971.8849,88773928,65515.816,1355,25,593.5,167,24,-1,1
2729,1.1128803,2910336,3489.6116,1598880,1917.1223,54652116,65530.113,834,25,1861,164,24,-1,1
2730,1.024616,2109120,3254.8147,1269440,1959.0123,42466680,65535,648,25,1943,161,24,-1,1
2731,1.0468883,5695696,6098.1758,2011888,2154.0557,61209688,65535,934,25,1504,166.5,24,-1,1
2732,1.0820652,7775008,8562.7842,1833664,2019.4537,59505780,65535,908,25,440.5,166.5,24,-1,1
2733,1.0220924,8526720,6251.2612,2926400,2145.4546,89380112,65527.941,1364,25,83.5,173,24,-1,1
2734,1.057355,8994560,8066.8701,2698832,2420.4771,73071528,65535,1115,25,770.5,171.5,24,-1,1
2735,1.059483,7258240,6945.6841,2056608,1968.0459,68484072,65535,1045,25,135,170,24,-1,1
2736,1.0522816,10321824,9811.6201,2703584,2569.9468,68942816,65535,1052,25,546,170.5,24,-1,1
2737,1.0918815,3608895.8,10223.501,845536,2395.2861,23133856,65535,353,25,1151.5,163.5,24,-1,1
2738,1.0838013,6986704,7285.4058,2057151.9,2145.1011,62848064,65535,959,25,398.5,173,24,-1,1
2739,1.1241361,7444766,8768.8643,2358416,2777.8752,55639216,65535,849,25,1005.5,175,24,-1,1
2740,1.0894884,7083824.5,9296.3574,1632320.1,2142.1523,49937672,65535,762,25,1651,171.5,24,-1,1
2741,1.0429741,10365952,8240.0254,2786784,2215.2495,82441688,65533.934,1258,25,1978.5,176,24,-1,1
2742,1.0255182,18450848,7210.1792,6215712.5,2428.9614,167704060,65535,2559,25,482,186.5,24,-1,0
2743,1.1180414,5403152,10678.166,1176176,2324.4585,33160710,65535,506,25,810.5,170,24,-1,1
2744,1.0829545,3530464,3783.9915,1829872,1961.2776,61144156,65535,933,25,671,176.5,24,-1,1
2745,1.0590387,7069248,6843.4155,2296896,2223.5198,67697656,65535,1033,25,1817.5,177,24,-1,1
2746,1.0632197,5690144,12106.689,1039487.9,2211.6765,30801450,65535,470,25,1257.5,173.5,24,-1,1
2747,1.0224503,10039152,9304.126,2264752,2098.936,70712264,65535,1079,25,1339.5,180,24,-1,1
2748,1.0632143,4568080,6164.7505,1526799.9,2060.4587,48561436,65535,741,25,241.5,178,24,-1,1
2749,1.0413396,4047840,4954.5166,1571264,1923.2118,53542096,65535,817,25,1908,179.5,24,-1,1
2750,1.0499984,9813312,7595.4429,2985776,2310.9722,84671216,65535,1292,25,40,184.5,24,-1,1
2751,1.1726322,3058416,10510.021,746784,2566.2681,19070684,65535,291,25,637.5,171.5,24,-1,1
2752,1.0457923,7974112,9071.7998,2058240.1,2341.5701,57605264,65535,879,25,1696.5,181,24,-1,1
2753,1.040438,1324224,2975.7842,866432,1947.0382,29156486,65520.191,445,25,701,178.5,24,-1,1
2754,1.070125,7282735.5,8438.8594,1763360,2043.2909,56556704,65535,863,25,208.5,184.5,24,-1,1
2755,1.0270461,12376208,8026.0752,4043023.8,2621.9351,101054970,65535,1542,25,1464.5,189.5,24,-1,1
2756,1.0628298,8588144,8844.6387,2122048,2185.4253,63634484,65535,971,25,171,187,24,-1,1
2757,1.0563293,6834768,7017.2158,2027936,2082.0698,63820872,65524.508,974,25,279.5,188,24,-1,1
2758,1.1168813,2756110,9636.748,632720,2212.3076,18743010,65535,286,25,1579.5,180.5,24,-1,1
2759,1.1153408,9490400,9267.9687,2314032,2259.7969,67107840,65535,1024,25,728.5,194.5,24,-1,1
2760,1.11034,3619600,9186.8018,892271.94,2264.6497,25820790,65535,394,25,1388,187.5,24,-1,1
2761,1.158104,7004001,10500.751,1942224,2911.8801,43711844,65535,667,25,949,190.5,24,-1,1
2762,1.0730792,6579456,7641.6445,1926623.9,2237.6584,56425636,65535,861,25,1151,195,24,-1,1
2763,1.0931788,2662288.2,16535.951,403983.97,2509.2173,10551135,65535,161,25,1627,183.5,24,-1,1
2764,1.0717149,9221732,17236.883,1769216,3306.9458,35061224,65535,535,25,911,190,24,-1,1
2765,1.1430171,7478128,9359.3594,1946784,2436.5256,52362464,65535,799,25,1089,197.5,24,-1,1
2766,1.0393903,8635760,8592.7959,2405056,2393.0906,65862676,65535,1005,25,1734.5,195.5,24,-1,1
2767,1.0236534,9060126,7756.957,2584832,2213.041,76544880,65535,1168,25,1941,198,24,-1,1
2768,1.0564142,5741552,8493.4199,1401872,2073.7751,44301660,65535,676,25,1876.5,196,24,-1,1
2769,1.0554843,2869456,10510.828,608944,2230.5642,17891056,65535,273,25,374.5,191.5,24,-1,1
2770,1.0680959,9153240,10170.267,2234560,2482.8445,58981500,65535,900,25,1415.5,199.5,24,-1,1
2771,1.028383,16648351,8989.3906,4534000,2448.1641,121363400,65530.992,1852,25,621,204.5,24,-1,1
2772,1.0733972,4987376,6748.8174,1560224,2111.2639,48429696,65534.094,739,25,1557.5,198,24,-1,1
2773,1.0681329,3108960,4710.5454,1264544,1915.9757,43253100,65535,660,25,1848,199,24,-1,1
2774,1.1400487,4620688,3240.3142,2751200,1929.3127,93451776,65534.203,1426,25,423,203,24,-1,0
2775,1.0491758,11521454,7795.3003,3336464,2257.4182,96860728,65535,1478,25,1598.5,207,24,-1,1
2776,1.0214065,5214400,4558.042,2345568,2050.3218,74967704,65531.211,1144,25,569,204.5,24,-1,1
2777,1.0632953,8178064.5,10071.508,1757056,2163.8621,53214420,65535,812,25,1505,205.5,24,-1,1
2778,1.0872819,8743488,10572.537,2231200,2697.9443,54197444,65535,827,25,1037.5,205.5,24,-1,1
2779,1.0927686,245632,2046.9333,227520,1896,7864200,65535,120,25,1226.5,197.5,24,-1,1
2780,1.107917,2060784,7660.9072,539200,2004.4609,17628916,65535,269,25,520.5,202.5,24,-1,1
2781,1.0643596,4947734,9701.4395,1127536,2210.855,33422850,65535,510,25,786,204.5,24,-1,1
2782,1.0537052,4031872,4851.8315,1702368,2048.5776,54459584,65535,831,25,1261,208.5,24,-1,1
