Object ID,Circularity Factor ,Total Intensity GFP,Mean Intensity GFP,Total Intensity mCherry,Mean Intensity mCherry,Total Intensity Brightfield,Mean Intensity Brightfield,Area ,Well ,Center Y ,Center X ,Parent Object ID (MO),Parent Trace ID,MO.R01
285,1.2641111,805312,28761.143,87584,3128,1834980,65535,28,7,1224,908,908,-1,1
286,1.0383134,758077,47379.812,71184,4449,1048560,65535,16,7,1230,1516.5,912,-1,1
287,1.1694882,1689592,45664.648,131008,3540.7568,2424795,65535,37,7,1241.5,1323,916,-1,1
288,1.4826599,1411744,28811.102,165424,3376,3211215,65535,49,7,1239.5,1119.5,922,-1,1
289,1.1588814,342640,31149.092,35168,3197.0908,720885,65535,11,7,1245.5,1562,926,-1,1
290,1.212628,364639.97,17363.809,62576,2979.8096,1376235,65535,21,7,1246.5,1288.5,927,-1,1
291,1.1469321,452864,21564.953,61727.996,2939.4285,1376235,65535,21,7,1246,529.5,929,-1,1
292,1.1380799,335632,22375.467,48336,3222.3999,983025,65535,15,7,1252,527,929,-1,1
293,1.277121,475215.97,20661.564,81792,3556.1738,1507305,65535,23,7,1258,990,930,-1,1
294,1.0249966,821264,29330.857,94880,3388.5715,1834980,65535,28,7,1249,1788.5,931,-1,1
295,1.1100037,747210,53372.145,45744,3267.4285,917490,65535,14,7,1248,1805.5,932,-1,1
296,0.93346233,359616,32692.363,35408,3218.9092,720885,65535,11,7,1264,578,936,-1,1
297,1.0847493,273136,18209.066,45104,3006.9333,983025,65535,15,7,1261,1425,937,-1,1
298,1.0649907,672096,33604.801,70992,3549.6001,1310700,65535,20,7,1265.5,866,948,-1,1
299,1.0237324,464080,30938.666,60992,4066.1333,983025,65535,15,7,1275,852.5,948,-1,1
300,1.1349617,193280,19328,29408,2940.8,655350,65535,10,7,1315,225,965,-1,1
301,1.4600748,101808,6787.2002,48304,3220.2666,983025,65535,15,7,1323.5,1885.5,966,-1,1
302,1.4812885,118112,8436.5713,42016,3001.1428,917490,65535,14,7,1296.5,985,968,-1,1
303,0.92759696,316000,31600,30768,3076.8,655350,65535,10,7,1290.5,1996,969,-1,1
304,1.1479921,693515,49536.785,45632,3259.4285,917490,65535,14,7,1317.5,1277,978,-1,1
305,1.1500253,598400,26017.391,82592,3590.9565,1507305,65535,23,7,1318,1623,979,-1,1
306,1.1275051,133872,7437.3335,57312,3184,1179630,65535,18,7,1328.5,791,984,-1,1
307,1.0705753,1119760,32934.117,114512,3368,2228190,65535,34,7,1318.5,1349,985,-1,1
308,1.1982967,2207248,42447.078,175440,3373.8462,3407820,65535,52,7,1332,1359.5,985,-1,1
309,1.2038622,630224,7977.519,242512,3069.7722,5177265,65535,79,7,1322.5,1414.5,986,-1,1
310,0.98443811,400720,25045,52976,3311,1048560,65535,16,7,1325.5,1396,986,-1,1
311,1.075455,976096,27113.777,130768,3632.4443,2359260,65535,36,7,1336.5,922,993,-1,1
312,1.0599653,879632,35185.281,93328,3733.1201,1638375,65535,25,7,1332.5,1088,994,-1,1
313,1.1411558,781552,24423.5,109584,3424.5,2097120,65535,32,7,1342.5,100,1002,-1,1
314,1.1028986,530704,19655.703,90800,3362.9629,1769445,65535,27,7,1345.5,1495,1005,-1,1
315,1.1051802,441712,44171.199,37776,3777.6001,655350,65535,10,7,1337.5,1521.5,1007,-1,1
316,1.0989892,766512,23227.637,116656,3535.0303,2162655,65535,33,7,1340,1224.5,1013,-1,1
317,1.1623517,604832,21601.143,94192,3364,1834980,65535,28,7,1343.5,1748,1014,-1,1
318,1.0956522,605808,19542.193,106800,3445.1614,2031585,65535,31,7,1363,1155.5,1019,-1,1
319,1.0686444,907608,56725.5,62544,3909,1048560,65535,16,7,1360.5,793.5,1024,-1,1
320,1.0751763,641024,29137.455,68800,3127.2727,1441770,65535,22,7,1382,24.5,1033,-1,1
321,1.6294443,807408,29904,85008,3148.4443,1769445,65535,27,7,1386.5,1808,1035,-1,1
322,1.1510554,420080,28005.334,54208,3613.8667,983025,65535,15,7,1416.5,160,1038,-1,1
323,1.1155535,166304,6929.3335,73584,3066,1572840,65535,24,7,1410.5,473.5,1039,-1,0
324,1.292177,176864,17686.4,32016,3201.6001,655350,65535,10,7,1407,1312.5,1040,-1,1
325,1.159364,202304,10115.2,64176,3208.8,1310700,65535,20,7,1400,496,1053,-1,1
326,1.2615287,304000,13217.392,69664,3028.8696,1507305,65535,23,7,1404.5,976,1055,-1,1
327,1.2221888,269856,19275.428,43984,3141.7144,917490,65535,14,7,1413.5,1534.5,1058,-1,1
328,1.6404174,198800,19880,30656,3065.6001,655350,65535,10,7,1442,548.5,1065,-1,1
329,1.0313591,516000,22434.783,71888,3125.5652,1507305,65535,23,7,1448,1745.5,1070,-1,1
330,1.0753986,480720,48072,30064,3006.3999,655350,65535,10,7,1443,948,1079,-1,1
331,1.4024419,141632,14163.2,29568,2956.8,655350,65535,10,7,1448,1510.5,1080,-1,1
332,1.6404174,62016,6201.6001,29168,2916.8,655350,65535,10,7,1455.5,649.5,1081,-1,1
333,1.9240256,95264,5954,47344,2959,1048560,65535,16,7,1460,655,1081,-1,1
334,1.1258116,989405,41225.207,87920,3663.3333,1572840,65535,24,7,1449,1247,1088,-1,1
335,1.0390441,486640,25612.631,60432,3180.6316,1245165,65535,19,7,1465.5,1278,1088,-1,1
336,0.95489069,482208,43837.09,33968,3088,720885,65535,11,7,1469,1240,1088,-1,1
337,0.98170016,253248,21104,37776,3148,786420,65535,12,7,1481,272,1095,-1,1
338,1.3219706,1268912,30212.191,134832,3210.2856,2752470,65535,42,7,1465.5,378,1097,-1,1
339,1.0909602,135680,8480,48352,3022,1048560,65535,16,7,1491,399.5,1097,-1,1
340,0.97171626,125632,12563.2,30848,3084.8,655350,65535,10,7,1477.5,821,1100,-1,1
341,1.8685137,1856302,29940.355,208912,3369.5483,4063170,65535,62,7,1483.5,817.5,1100,-1,1
342,1.0565896,495328,41277.332,37408,3117.3333,786420,65535,12,7,1469,1003.5,1101,-1,1
343,1.1094842,1132096,37736.535,105456,3515.2,1966050,65535,30,7,1489.5,1008.5,1101,-1,1
344,1.2212172,735088,30628.666,77424,3226,1572840,65535,24,7,1497,948,1102,-1,1
345,1.1588814,231936.02,21085.092,34224,3111.2727,720885,65535,11,7,1478,2030.5,1106,-1,1
346,1.262552,295408,22723.691,40608,3123.6924,851955,65535,13,7,1500,1123,1112,-1,0
347,1.0340137,680608,37811.555,57856,3214.2222,1179630,65535,18,7,1511,1123,1112,-1,0
348,1.4487338,326304,21753.6,45840,3056,983025,65535,15,7,1496.5,421,1119,-1,1
349,1.17303,936832,15878.509,234416,3973.1526,3866565,65535,59,7,1505,424,1119,-1,1
350,0.943187,201056,15465.846,39680,3052.3076,851955,65535,13,7,1504,721,1121,-1,1
351,0.8980829,314192,24168.615,50496,3884.3076,851955,65535,13,7,1511.5,716.5,1121,-1,1
352,0.94861447,476256,43296,34000,3090.9092,720885,65535,11,7,1496,768,1123,-1,1
353,1.0884198,365263.97,33205.816,32864,2987.6365,720885,65535,11,7,1502.5,1318,1124,-1,1
354,1.1065877,734224,30592.666,74848,3118.6667,1572840,65535,24,7,1540,972,1125,-1,1
355,0.95921773,533264,38090.285,44976,3212.5715,917490,65535,14,7,1500,1031,1127,-1,1
356,0.99542728,782680,60206.152,43328,3332.9231,851955,65535,13,7,1522,1406,1132,-1,1
357,1.0426178,2463946,51332.207,191696,3993.6667,3145680,65535,48,7,1530,575.5,1140,-1,1
358,1.1958998,590048,36878,51216,3201,1048560,65535,16,7,1537.5,937.5,1147,-1,1
359,0.96313186,132608,7367.1113,72944,4052.4443,1179630,65535,18,7,1557.5,519,1152,-1,0
360,1.0022162,256208,21350.666,43744,3645.3333,786420,65535,12,7,1562.5,493,1152,-1,0
361,1.1210719,199136,19913.6,30496,3049.6001,655350,65535,10,7,1537,730,1154,-1,1
362,1.0541005,600958,42925.57,45952,3282.2856,917490,65535,14,7,1540,1147,1156,-1,1
363,1.1368823,1176487,45249.5,146848,5648,1703910,65535,26,7,1568,1289,1158,-1,1
364,1.1257852,319856,24604.309,39200,3015.3845,851955,65535,13,7,1567.5,1250,1164,-1,1
365,0.95721655,725887,42699.234,58352,3432.4707,1114095,65535,17,7,1552.5,948.5,1170,-1,1
366,0.96162918,724382,42610.707,59680,3510.5881,1114095,65535,17,7,1578.5,941.5,1170,-1,1
367,1.2503698,285712,21977.846,40160,3089.2307,851955,65535,13,7,1578.5,1748.5,1171,-1,1
368,1.3005954,248160,22560,36800,3345.4546,720885,65535,11,7,1555,975,1172,-1,1
369,1.1327053,386784,25785.6,45344,3022.9333,983025,65535,15,7,1569,975,1172,-1,1
370,1.0989892,696608,21109.334,106736,3234.4243,2162655,65535,33,7,1578.5,1127,1177,-1,1
371,0.98116492,394048,16418.666,92768,3865.3333,1572840,65535,24,7,1645,1315.5,1198,-1,0
372,1.1322721,425040,26565,56960,3560,1048560,65535,16,7,1601.5,32,1201,-1,1
373,1.1717737,416816,41681.602,31056,3105.6001,655350,65535,10,7,1620,1036.5,1205,-1,1
374,1.2135732,463008,20130.783,71952,3128.3479,1507305,65535,23,7,1613.5,676.5,1209,-1,1
375,1.1304859,321392,29217.455,35504,3227.6365,720885,65535,11,7,1636,502.5,1212,-1,1
376,1.3134442,221904,18492,36240,3020,786420,65535,12,7,1617,560,1215,-1,1
377,1.0984653,470864,27697.883,54032,3178.353,1114095,65535,17,7,1622.5,562,1215,-1,1
378,0.96313186,166384,16638.4,34800,3480,655350,65535,10,7,1639,1058.5,1217,-1,0
379,0.97228221,300032,17648.941,55632,3272.4707,1114095,65535,17,7,1636.5,1139.5,1221,-1,1
380,1.0991202,1690640,31308.148,181152,3354.6667,3538890,65535,54,7,1625.5,887,1222,-1,1
381,1.1084948,152288,6091.52,88160,3526.3999,1638375,65535,25,7,1640.5,1016.5,1226,-1,1
382,1.1250002,516830,46984.547,40336,3666.9092,720885,65535,11,7,1640,1244.5,1229,-1,0
383,1.2478711,820574,43188.105,62912,3311.158,1245165,65535,19,7,1659,556.5,1248,-1,1
384,1.0168295,576672,22179.691,94768,3644.9231,1703910,65535,26,7,1666,1167,1249,-1,1
385,1.0524086,541808,38700.57,42960,3068.5715,917490,65535,14,7,1674.5,1056,1250,-1,1
386,1.0600242,406670,36970,35376,3216,720885,65535,11,7,1676.5,1065,1250,-1,1
387,0.90775047,330064,22004.268,59632,3975.4666,983025,65535,15,7,1659,791.5,1251,-1,1
388,1.6900231,464816,6546.7041,211392,2977.3521,4652985,65535,71,7,1677,641,1253,-1,1
389,1.5190983,726400,5188.5713,414832,2963.0857,9174900,65535,140,7,1690,632,1253,-1,1
390,1.135869,429376,22598.736,64816,3411.3684,1245165,65535,19,7,1674.5,171,1254,-1,1
391,1.1051802,289520,28952,30496,3049.6001,655350,65535,10,7,1670.5,731.5,1255,-1,1
392,1.1588814,95520,8683.6367,32896,2990.5454,720885,65535,11,7,1672,151.5,1256,-1,1
393,1.3651072,503759.97,17991.428,91232,3258.2856,1834980,65535,28,7,1686.5,477.5,1260,-1,1
394,0.91423823,176416,14701.333,35680,2973.3333,786420,65535,12,7,1699,1359.5,1268,-1,1
395,0.98832809,480304,22871.619,73072,3479.6191,1376235,65535,21,7,1726,696,1271,-1,0
396,1.007928,382176,16616.348,97296,4230.2607,1507305,65535,23,7,1727.5,1299,1272,-1,1
397,0.943187,162464,12497.23,43792,3368.6155,851955,65535,13,7,1724,604,1282,-1,1
398,1.4744996,330032,19413.646,51120,3007.0588,1114095,65535,17,7,1742.5,437.5,1287,-1,1
399,1.1845648,332704,20794,56272,3517,1048560,65535,16,7,1747,1167.5,1295,-1,0
400,1.3139758,380768,23798,48256,3016,1048560,65535,16,7,1748.5,1867,1296,-1,1
401,1.0738483,335952,20997,55552,3472,1048560,65535,16,7,1755.5,1575.5,1298,-1,1
402,1.0887801,279488,10351.407,90592,3355.2593,1769445,65535,27,7,1745.5,1300,1302,-1,1
403,1.5040658,124768,8912,42032,3002.2856,917490,65535,14,7,1740.5,517,1303,-1,1
404,1.0771057,233200,19433.334,37600,3133.3333,786420,65535,12,7,1747,1409,1310,-1,1
405,1.1797165,252816,18058.285,42624,3044.5715,917490,65535,14,7,1781.5,1249.5,1330,-1,1
406,1.1060094,54592,5459.2002,30896,3089.6001,655350,65535,10,7,1814,375.5,1342,-1,1
407,1.1964727,365184,22824,50224,3139,1048560,65535,16,7,1846.5,1702.5,1353,-1,1
408,1.1937221,281520,18768,50976,3398.3999,983025,65535,15,7,1890.5,1115,1371,-1,1
409,1.053748,107008,9728,32688.002,2971.6365,720885,65535,11,7,1908,1552,1396,-1,1
410,1.5511323,157792,6860.522,72928,3170.7827,1507305,65535,23,7,1907.5,1120,1409,-1,1
411,1.2017382,189360,17214.545,33456,3041.4546,720885,65535,11,7,1963,968.5,1441,-1,1
412,1.1649233,757040,5823.3848,425568,3273.6001,8519550,65535,130,7,1975,974.5,1441,-1,1
413,1.1557931,558624,25392,67776,3080.7273,1441770,65535,22,7,1969.5,893,1444,-1,1
414,1.0417859,239712,14100.706,54288,3193.4119,1114095,65535,17,7,1973.5,1266,1452,-1,1
415,1.3416017,192128,19212.801,30320,3032,655350,65535,10,7,2011.5,986.5,1471,-1,1
416,1.0044402,450400,12511.111,130880,3635.5557,2359260,65535,36,16,29,1135.5,1498,-1,1
417,1.2816075,125392,6599.5791,59584,3136,1245165,65535,19,16,62.5,1404.5,1499,-1,1
418,1.1260476,266752,11597.913,74736,3249.3914,1507305,65535,23,16,80.5,1239,1512,-1,1
419,1.0283582,405888,19328,66208,3152.762,1376235,65535,21,16,70,849,1518,-1,0
420,1.0717737,216528,14435.2,48064,3204.2666,983025,65535,15,16,107,840,1518,-1,0
421,1.1100037,204576,14612.571,42928,3066.2856,917490,65535,14,16,101,1087.5,1522,-1,1
422,1.1471196,166928,15175.272,35104,3191.2727,720885,65535,11,16,82,1454,1524,-1,1
423,1.6690596,415808,10395.2,120816,3020.3999,2621400,65535,40,16,92,1364,1528,-1,1
424,1.680116,197696,16474.666,38848,3237.3333,786420,65535,12,16,93,708,1532,-1,1
425,2.5660284,289264,7417.0259,113200.01,2902.5642,2555865,65535,39,16,110,689.5,1532,-1,1
426,1.1558164,120096,7506,49664,3104,1048560,65535,16,16,93,1139,1534,-1,1
427,1.065227,154144,11010.286,46240,3302.8572,917490,65535,14,16,130.5,1247.5,1542,-1,1
428,1.0821435,125872,11442.909,35856,3259.6365,720885,65535,11,16,141,1261,1542,-1,1
429,0.95007121,88928,8892.7998,29680,2968,655350,65535,10,16,122.5,281,1543,-1,1
430,1.0848337,279728,19980.572,42368,3026.2856,917490,65535,14,16,128.5,1205.5,1548,-1,1
431,1.5410999,1043008,21729.334,149520,3115,3145680,65535,48,16,137,1222,1548,-1,1
432,1.0771057,127904,10658.667,36880,3073.3333,786420,65535,12,16,120,1675.5,1553,-1,1
433,1.0994268,156480,15648,29552,2955.2,655350,65535,10,16,128.5,1094,1556,-1,1
434,1.2581427,168656,9920.9414,53632,3154.8235,1114095,65535,17,16,143,1146.5,1566,-1,1
435,1.9078274,969791.94,16720.551,181056,3121.6553,3801030,65535,58,16,141.5,670.5,1567,-1,1
436,1.1172465,308544,15427.2,62096,3104.8,1310700,65535,20,16,151,668,1567,-1,1
437,1.2019933,222432,9268,85040,3543.3333,1572840,65535,24,16,170.5,1519,1568,-1,1
438,1.1051802,243392,24339.199,30320,3032,655350,65535,10,16,164.5,1932.5,1569,-1,1
439,1.2240295,38640,3864,32048,3204.8,655350,65535,10,16,198.5,47,1576,-1,0
440,1.0014978,161072,16107.2,28960,2896,655350,65535,10,16,189.5,1348.5,1577,-1,1
441,0.92155082,276240,16249.412,60016,3530.353,1114095,65535,17,16,207,1621,1579,-1,1
442,2.4827094,759920,9381.7285,239488.02,2956.6421,5308335,65535,81,16,176.5,1017.5,1581,-1,1
443,1.2254662,169648,7068.6665,71088,2962,1572840,65535,24,16,182.5,1026,1581,-1,1
444,1.7548239,83776,7616,32112,2919.2727,720885,65535,11,16,186,1028,1581,-1,1
445,1.1962525,312480,14203.637,69024,3137.4546,1441770,65535,22,16,191,1013.5,1581,-1,1
446,1.0781088,209520,8730,77328,3222,1572840,65535,24,16,202.5,1757,1588,-1,1
447,1.2667142,201536,18321.455,32560,2960,720885,65535,11,16,215,1821,1589,-1,1
448,1.1090658,365072,24338.133,45888,3059.2,983025,65535,15,16,209.5,274,1591,-1,1
449,1.1799102,133520,13352,29216,2921.6001,655350,65535,10,16,226.5,1438,1593,-1,1
450,1.7544168,363520,13981.538,82720,3181.5386,1703910,65535,26,16,221,939.5,1594,-1,1
451,1.8182036,238704,9180.9229,79392,3053.5386,1703910,65535,26,16,239.5,904.5,1594,-1,1
452,1.0253524,112208,10200.728,32000,2909.0908,720885,65535,11,16,239,58,1596,-1,1
453,2.3576063,851408,7215.3223,348224,2951.0508,7733130,65535,118,16,225,1046,1598,-1,1
454,1.1799102,60752,6075.2002,28800,2880,655350,65535,10,16,224.5,1040,1598,-1,1
455,1.5047666,106192,7585.1431,41328,2952,917490,65535,14,16,231.5,1095.5,1600,-1,1
456,0.9943798,120592,10049.333,38576,3214.6667,786420,65535,12,16,235.5,1081,1600,-1,1
457,1.6186436,176688,12620.571,42032,3002.2856,917490,65535,14,16,255,1265.5,1602,-1,1
458,1.0102206,331008,20688,54128,3383,1048560,65535,16,16,238,1141,1604,-1,1
459,2.1119031,848928,12127.543,209744,2996.3428,4587450,65535,70,16,243,870,1607,-1,1
460,1.0173895,116720,11672,28832,2883.2,655350,65535,10,16,245,885.5,1607,-1,1
461,3.1402643,1108976,9990.7744,336512,3031.6396,7274385,65535,111,16,257.5,874,1607,-1,1
462,1.7436833,468079.97,9001.5381,153456,2951.0769,3407820,65535,52,16,255,887,1607,-1,1
463,1.8924344,273520,8044.7061,100528,2956.7058,2228190,65535,34,16,263.5,892,1607,-1,1
464,1.1565209,303072,9184,131744,3992.2424,2162655,65535,33,16,275,1739,1613,-1,0
465,1.3401184,218656,6625.9395,95504,2894.0605,2162655,65535,33,16,273,1011.5,1618,-1,1
466,2.289501,145488,9699.2002,43872,2924.8,983025,65535,15,16,280,1036,1618,-1,1
467,1.2172484,239872,13326.223,54688,3038.2222,1179630,65535,18,16,261.5,1064,1619,-1,1
468,1.1687324,495696,7995.0967,249152,4018.5806,4063170,65535,62,16,268.5,1051.5,1619,-1,1
469,1.5264474,163392,9077.333,51520,2862.2222,1179630,65535,18,16,266.5,1067,1619,-1,1
470,1.4097492,74176,7417.6001,29040,2904,655350,65535,10,16,270,1063.5,1619,-1,1
471,1.49789,99392,7099.4287,40672,2905.1428,917490,65535,14,16,275.5,1070,1619,-1,1
472,1.9732141,95936,9593.5996,29104,2910.3999,655350,65535,10,16,279,1061,1619,-1,1
473,1.707439,399504,14796.444,78784,2917.926,1769445,65535,27,16,289.5,1053.5,1619,-1,1
474,1.5706213,191136,11243.294,52176,3069.1765,1114095,65535,17,16,296,1051,1619,-1,1
475,1.4116772,267888,13394.4,59840,2992,1310700,65535,20,16,274.5,913,1620,-1,1
476,0.95504525,414384,24375.529,64992,3823.0588,1114095,65535,17,16,289.5,1684,1629,-1,1
477,1.4483623,870352,12990.328,209456,3126.209,4390845,65535,67,16,303.5,1038,1634,-1,1
478,1.6997847,460304,11226.927,127248.01,3103.6099,2686935,65535,41,16,314.5,618.5,1638,-1,1
479,1.1836702,550592,11236.571,180544,3684.5715,3211215,65535,49,16,326,626,1638,-1,1
480,1.2941435,256480,9160,82016,2929.1428,1834980,65535,28,16,338.5,631,1638,-1,1
481,1.0398637,217648,21764.801,29168,2916.8,655350,65535,10,16,333,1640.5,1641,-1,1
482,1.0417859,312656,18391.529,55728,3278.1177,1114095,65535,17,16,345.5,262.5,1642,-1,1
483,2.302415,1151536,8109.4087,412224,2902.9858,9305970,65535,142,16,343.5,939.5,1646,-1,1
484,2.1107387,208496,9928.3809,61791.996,2942.4761,1376235,65535,21,16,366,956.5,1646,-1,1
485,1.4292705,96384,8032,35584,2965.3333,786420,65535,12,16,337.5,223.5,1648,-1,1
486,1.1319956,376240.03,17916.191,69152,3292.9524,1376235,65535,21,16,374.5,576,1651,-1,1
487,1.1464286,211824,19256.727,34064,3096.7273,720885,65535,11,16,353,1737,1652,-1,1
488,1.1530054,282672,8833.5,125600,3925,2097120,65535,32,16,376.5,401.5,1658,-1,1
489,1.1193763,269456,20727.385,41136,3164.3076,851955,65535,13,16,359.5,1371.5,1661,-1,1
490,1.0753986,196304,19630.4,30208,3020.8,655350,65535,10,16,366,1369,1661,-1,1
491,2.032132,1639744,15766.77,313152,3011.0769,6815640,65535,104,16,378.5,986.5,1665,-1,1
492,1.0818643,192864,11344.941,54304,3194.353,1114095,65535,17,16,385.5,976.5,1665,-1,1
493,1.2452253,152256,12688,39440,3286.6667,786420,65535,12,16,375,1304,1667,-1,1
494,1.219552,182800,8704.7617,86656,4126.4761,1376235,65535,21,16,384,756,1668,-1,0
495,1.1479921,247343.98,17667.428,43360,3097.1428,917490,65535,14,16,417,786.5,1668,-1,0
496,1.0800365,149184,8775.5293,54672,3216,1114095,65535,17,16,419.5,765,1668,-1,0
497,1.5098147,129008,5864,66416,3018.9092,1441770,65535,22,16,394,285,1670,-1,1
498,1.1640185,590832,29541.6,74272,3713.6001,1310700,65535,20,16,385.5,1401.5,1675,-1,1
499,1.0643707,569872,10959.077,203808,3919.3845,3407820,65535,52,16,402,1382,1675,-1,1
500,1.0735449,313888,24145.23,46880,3606.1538,851955,65535,13,16,423.5,1558.5,1677,-1,1
501,1.1521735,292400,15389.474,63136,3322.9473,1245165,65535,19,16,419,714,1685,-1,1
502,1.4896463,255856,12792.8,59552,2977.6001,1310700,65535,20,16,443.5,1221,1689,-1,1
503,1.2569509,407728,23984,52208,3071.0588,1114095,65535,17,16,431.5,1512.5,1690,-1,1
504,1.0132529,667232,18534.223,153152,4254.2222,2359260,65535,36,16,452.5,896,1699,-1,1
505,1.1388916,248720,12436,71360,3568,1310700,65535,20,16,466.5,234.5,1705,-1,0
506,1.420881,115040,10458.182,31648,2877.0908,720885,65535,11,16,462,432.5,1707,-1,1
507,1.3213419,902640,23753.684,119088,3133.8948,2490330,65535,38,16,466.5,413.5,1707,-1,1
508,1.0821435,197968.02,17997.092,36384,3307.6365,720885,65535,11,16,481,421,1707,-1,1
509,1.0848337,358096,25578.285,43104,3078.8572,917490,65535,14,16,481,432.5,1707,-1,1
510,1.2307573,356656,25475.428,44736,3195.4285,917490,65535,14,16,485,1504,1714,-1,1
511,1.0237324,170528,11368.533,44976,2998.3999,983025,65535,15,16,485.5,1515.5,1714,-1,1
512,1.1479921,291472,20819.428,45584,3256,917490,65535,14,16,483,901,1715,-1,1
513,1.0287064,504816,20192.641,93744,3749.76,1638375,65535,25,16,493.5,1737.5,1724,-1,1
514,1.1352725,920816,14851.871,215968,3483.3547,4063170,65535,62,16,505,942.5,1726,-1,1
515,1.0967372,316288,19768,49760,3110,1048560,65535,16,16,509.5,950.5,1726,-1,1
516,1.2448928,406688,22593.777,57584,3199.1111,1179630,65535,18,16,506.5,704.5,1728,-1,1
517,1.4978662,2795808,22730.146,448448,3645.9187,8060805,65535,123,16,516,585.5,1733,-1,1
518,1.4046992,241584,17256,42848,3060.5715,917490,65535,14,16,523.5,638.5,1741,-1,1
519,1.4286389,101072,9188.3633,31872,2897.4546,720885,65535,11,16,549,619,1741,-1,1
520,1.048049,304528,20301.867,49376,3291.7334,983025,65535,15,16,567.5,893.5,1749,-1,1
521,1.1397231,120800,9292.3076,39456,3035.0769,851955,65535,13,16,568,325.5,1752,-1,0
522,1.1229999,382352,19117.6,67104,3355.2,1310700,65535,20,16,570.5,319,1752,-1,0
523,1.0325365,320560,20035,50736,3171,1048560,65535,16,16,552.5,1684,1755,-1,1
524,1.3427121,164528,9678.1172,54144,3184.9412,1114095,65535,17,16,554,1694.5,1755,-1,1
525,1.2994207,927584,25069.838,116560,3150.2703,2424795,65535,37,16,581.5,1329.5,1763,-1,1
